Epoch	Learning Rate	Train Loss	Train Acc.	Val Loss	Val seq Acc Top1-5/F1.	Val Batch Acc	
465.000000	0.000500	0.000243	1.000000	0.388542	(0.8849557522123894, 0.9646017699115044, 0.9948377581120944, 0.7838446532713891, 0.9967073672276491)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
466.000000	0.000500	0.000234	1.000000	0.000000	0.000000	0.000000	
467.000000	0.000500	0.000238	1.000000	0.000000	0.000000	0.000000	
468.000000	0.000500	0.000238	1.000000	0.000000	0.000000	0.000000	
469.000000	0.000500	0.000231	1.000000	0.000000	0.000000	0.000000	
470.000000	0.000500	0.000233	1.000000	0.388412	(0.8849557522123894, 0.9646017699115044, 0.9948377581120944, 0.7838446532713891, 0.9967122317683492)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
471.000000	0.000500	0.000235	1.000000	0.000000	0.000000	0.000000	
472.000000	0.000500	0.000234	1.000000	0.000000	0.000000	0.000000	
473.000000	0.000500	0.000232	1.000000	0.000000	0.000000	0.000000	
474.000000	0.000500	0.000233	1.000000	0.000000	0.000000	0.000000	
475.000000	0.000500	0.000239	1.000000	0.387801	(0.8849557522123894, 0.9646017699115044, 0.9948377581120944, 0.7838446532713891, 0.996714050251482)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
476.000000	0.000500	0.000238	1.000000	0.000000	0.000000	0.000000	
477.000000	0.000500	0.000232	1.000000	0.000000	0.000000	0.000000	
478.000000	0.000500	0.000230	1.000000	0.000000	0.000000	0.000000	
479.000000	0.000500	0.000234	1.000000	0.000000	0.000000	0.000000	
480.000000	0.000500	0.000231	1.000000	0.387504	(0.8849557522123894, 0.9646017699115044, 0.9948377581120944, 0.7838446532713891, 0.9967157379849731)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
481.000000	0.000500	0.000232	1.000000	0.000000	0.000000	0.000000	
482.000000	0.000500	0.000235	1.000000	0.000000	0.000000	0.000000	
483.000000	0.000500	0.000230	1.000000	0.000000	0.000000	0.000000	
484.000000	0.000500	0.000234	1.000000	0.000000	0.000000	0.000000	
485.000000	0.000500	0.000227	1.000000	0.387036	(0.8849557522123894, 0.9646017699115044, 0.9948377581120944, 0.7838446532713891, 0.9967200196561931)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
486.000000	0.000500	0.000228	1.000000	0.000000	0.000000	0.000000	
487.000000	0.000500	0.000237	1.000000	0.000000	0.000000	0.000000	
488.000000	0.000500	0.000233	1.000000	0.000000	0.000000	0.000000	
489.000000	0.000500	0.000232	1.000000	0.000000	0.000000	0.000000	
490.000000	0.000500	0.000230	1.000000	0.386551	(0.8849557522123894, 0.9638643067846607, 0.9948377581120944, 0.7838446532713891, 0.9967210938425984)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
491.000000	0.000500	0.000226	1.000000	0.000000	0.000000	0.000000	
492.000000	0.000500	0.000229	1.000000	0.000000	0.000000	0.000000	
493.000000	0.000500	0.000223	1.000000	0.000000	0.000000	0.000000	
494.000000	0.000500	0.000229	1.000000	0.000000	0.000000	0.000000	
495.000000	0.000500	0.000226	1.000000	0.386240	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967196085656428)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
496.000000	0.000500	0.000223	1.000000	0.000000	0.000000	0.000000	
497.000000	0.000500	0.000226	1.000000	0.000000	0.000000	0.000000	
498.000000	0.000500	0.000224	1.000000	0.000000	0.000000	0.000000	
499.000000	0.000500	0.000224	1.000000	0.000000	0.000000	0.000000	
500.000000	0.000500	0.000219	1.000000	0.385755	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967247326711229)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
501.000000	0.000500	0.000223	1.000000	0.000000	0.000000	0.000000	
502.000000	0.000500	0.000222	1.000000	0.000000	0.000000	0.000000	
503.000000	0.000500	0.000221	1.000000	0.000000	0.000000	0.000000	
504.000000	0.000500	0.000225	1.000000	0.000000	0.000000	0.000000	
505.000000	0.000500	0.000226	1.000000	0.385375	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967241664248375)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
506.000000	0.000500	0.000226	1.000000	0.000000	0.000000	0.000000	
507.000000	0.000500	0.000221	1.000000	0.000000	0.000000	0.000000	
508.000000	0.000500	0.000217	1.000000	0.000000	0.000000	0.000000	
509.000000	0.000500	0.000220	1.000000	0.000000	0.000000	0.000000	
510.000000	0.000500	0.000221	1.000000	0.385269	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967232728996409)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
511.000000	0.000500	0.000222	1.000000	0.000000	0.000000	0.000000	
512.000000	0.000500	0.000222	1.000000	0.000000	0.000000	0.000000	
513.000000	0.000500	0.000224	1.000000	0.000000	0.000000	0.000000	
514.000000	0.000500	0.000213	1.000000	0.000000	0.000000	0.000000	
515.000000	0.000500	0.000220	1.000000	0.384797	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967235863902713)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
516.000000	0.000500	0.000218	1.000000	0.000000	0.000000	0.000000	
517.000000	0.000500	0.000220	1.000000	0.000000	0.000000	0.000000	
518.000000	0.000500	0.000222	1.000000	0.000000	0.000000	0.000000	
519.000000	0.000500	0.000222	1.000000	0.000000	0.000000	0.000000	
520.000000	0.000500	0.000216	1.000000	0.384377	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.996719843336777)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
521.000000	0.000500	0.000214	1.000000	0.000000	0.000000	0.000000	
522.000000	0.000500	0.000218	1.000000	0.000000	0.000000	0.000000	
523.000000	0.000500	0.000220	1.000000	0.000000	0.000000	0.000000	
524.000000	0.000500	0.000213	1.000000	0.000000	0.000000	0.000000	
525.000000	0.000500	0.000220	1.000000	0.383982	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967256014026737)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
526.000000	0.000500	0.000215	1.000000	0.000000	0.000000	0.000000	
527.000000	0.000500	0.000220	1.000000	0.000000	0.000000	0.000000	
528.000000	0.000500	0.000217	1.000000	0.000000	0.000000	0.000000	
529.000000	0.000500	0.000213	1.000000	0.000000	0.000000	0.000000	
530.000000	0.000500	0.000211	1.000000	0.383674	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967295457147825)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
531.000000	0.000500	0.000213	1.000000	0.000000	0.000000	0.000000	
532.000000	0.000500	0.000212	1.000000	0.000000	0.000000	0.000000	
533.000000	0.000500	0.000214	1.000000	0.000000	0.000000	0.000000	
534.000000	0.000500	0.000211	1.000000	0.000000	0.000000	0.000000	
535.000000	0.000500	0.000216	1.000000	0.383132	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.996727009677115)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
536.000000	0.000500	0.000215	1.000000	0.000000	0.000000	0.000000	
537.000000	0.000500	0.000210	1.000000	0.000000	0.000000	0.000000	
538.000000	0.000500	0.000206	1.000000	0.000000	0.000000	0.000000	
539.000000	0.000500	0.000212	1.000000	0.000000	0.000000	0.000000	
540.000000	0.000500	0.000208	1.000000	0.382768	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967291170272632)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
541.000000	0.000500	0.000204	1.000000	0.000000	0.000000	0.000000	
542.000000	0.000500	0.000206	1.000000	0.000000	0.000000	0.000000	
543.000000	0.000500	0.000206	1.000000	0.000000	0.000000	0.000000	
544.000000	0.000500	0.000209	1.000000	0.000000	0.000000	0.000000	
545.000000	0.000500	0.000208	1.000000	0.382587	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967326396869058)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
546.000000	0.000500	0.000210	1.000000	0.000000	0.000000	0.000000	
547.000000	0.000500	0.000209	1.000000	0.000000	0.000000	0.000000	
548.000000	0.000500	0.000207	1.000000	0.000000	0.000000	0.000000	
549.000000	0.000500	0.000208	1.000000	0.000000	0.000000	0.000000	
550.000000	0.000500	0.000204	1.000000	0.382317	(0.8856932153392331, 0.9638643067846607, 0.9948377581120944, 0.7845074843404852, 0.9967341062675127)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
551.000000	0.000500	0.000201	1.000000	0.000000	0.000000	0.000000	
552.000000	0.000500	0.000205	1.000000	0.000000	0.000000	0.000000	
553.000000	0.000500	0.000206	1.000000	0.000000	0.000000	0.000000	
554.000000	0.000500	0.000204	1.000000	0.000000	0.000000	0.000000	
555.000000	0.000500	0.000202	1.000000	0.381891	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.7845074843404852, 0.9967340185817173)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
556.000000	0.000500	0.000208	1.000000	0.000000	0.000000	0.000000	
557.000000	0.000500	0.000202	1.000000	0.000000	0.000000	0.000000	
558.000000	0.000500	0.000201	1.000000	0.000000	0.000000	0.000000	
559.000000	0.000500	0.000206	1.000000	0.000000	0.000000	0.000000	
560.000000	0.000500	0.000202	1.000000	0.381531	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.7845074843404852, 0.9967350749536328)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
561.000000	0.000500	0.000204	1.000000	0.000000	0.000000	0.000000	
562.000000	0.000500	0.000207	1.000000	0.000000	0.000000	0.000000	
563.000000	0.000500	0.000201	1.000000	0.000000	0.000000	0.000000	
564.000000	0.000500	0.000203	1.000000	0.000000	0.000000	0.000000	
565.000000	0.000500	0.000205	1.000000	0.381238	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.7845074843404852, 0.9967359752879541)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
566.000000	0.000500	0.000208	1.000000	0.000000	0.000000	0.000000	
567.000000	0.000500	0.000199	1.000000	0.000000	0.000000	0.000000	
568.000000	0.000500	0.000200	1.000000	0.000000	0.000000	0.000000	
569.000000	0.000500	0.000205	1.000000	0.000000	0.000000	0.000000	
570.000000	0.000500	0.000200	1.000000	0.380977	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967340054965721)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
571.000000	0.000500	0.000197	1.000000	0.000000	0.000000	0.000000	
572.000000	0.000500	0.000197	1.000000	0.000000	0.000000	0.000000	
573.000000	0.000500	0.000199	1.000000	0.000000	0.000000	0.000000	
574.000000	0.000500	0.000201	1.000000	0.000000	0.000000	0.000000	
575.000000	0.000500	0.000197	1.000000	0.380562	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967354022058734)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
576.000000	0.000500	0.000195	1.000000	0.000000	0.000000	0.000000	
577.000000	0.000500	0.000202	1.000000	0.000000	0.000000	0.000000	
578.000000	0.000500	0.000200	1.000000	0.000000	0.000000	0.000000	
579.000000	0.000500	0.000201	1.000000	0.000000	0.000000	0.000000	
580.000000	0.000500	0.000200	1.000000	0.380264	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967396166886491)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
581.000000	0.000500	0.000196	1.000000	0.000000	0.000000	0.000000	
582.000000	0.000500	0.000199	1.000000	0.000000	0.000000	0.000000	
583.000000	0.000500	0.000192	1.000000	0.000000	0.000000	0.000000	
584.000000	0.000500	0.000197	1.000000	0.000000	0.000000	0.000000	
585.000000	0.000500	0.000199	1.000000	0.380056	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967401829349345)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
586.000000	0.000500	0.000195	1.000000	0.000000	0.000000	0.000000	
587.000000	0.000500	0.000195	1.000000	0.000000	0.000000	0.000000	
588.000000	0.000500	0.000200	1.000000	0.000000	0.000000	0.000000	
589.000000	0.000500	0.000202	1.000000	0.000000	0.000000	0.000000	
590.000000	0.000500	0.000193	1.000000	0.379780	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967401651204446)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
591.000000	0.000500	0.000190	1.000000	0.000000	0.000000	0.000000	
592.000000	0.000500	0.000194	1.000000	0.000000	0.000000	0.000000	
593.000000	0.000500	0.000196	1.000000	0.000000	0.000000	0.000000	
594.000000	0.000500	0.000198	1.000000	0.000000	0.000000	0.000000	
595.000000	0.000500	0.000199	1.000000	0.379525	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967428908515865)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
596.000000	0.000500	0.000194	1.000000	0.000000	0.000000	0.000000	
597.000000	0.000500	0.000193	1.000000	0.000000	0.000000	0.000000	
598.000000	0.000500	0.000196	1.000000	0.000000	0.000000	0.000000	
599.000000	0.000500	0.000195	1.000000	0.000000	0.000000	0.000000	
600.000000	0.000500	0.000191	1.000000	0.379133	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967466722766508)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
601.000000	0.000500	0.000191	1.000000	0.000000	0.000000	0.000000	
602.000000	0.000500	0.000193	1.000000	0.000000	0.000000	0.000000	
603.000000	0.000500	0.000191	1.000000	0.000000	0.000000	0.000000	
604.000000	0.000500	0.000185	1.000000	0.000000	0.000000	0.000000	
605.000000	0.000500	0.000189	1.000000	0.378834	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967481210427677)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
606.000000	0.000500	0.000186	1.000000	0.000000	0.000000	0.000000	
607.000000	0.000500	0.000191	1.000000	0.000000	0.000000	0.000000	
608.000000	0.000500	0.000188	1.000000	0.000000	0.000000	0.000000	
609.000000	0.000500	0.000187	1.000000	0.000000	0.000000	0.000000	
610.000000	0.000500	0.000190	1.000000	0.378476	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967492357208487)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
611.000000	0.000500	0.000189	1.000000	0.000000	0.000000	0.000000	
612.000000	0.000500	0.000190	1.000000	0.000000	0.000000	0.000000	
613.000000	0.000500	0.000190	1.000000	0.000000	0.000000	0.000000	
614.000000	0.000500	0.000190	1.000000	0.000000	0.000000	0.000000	
615.000000	0.000500	0.000191	1.000000	0.378102	(0.8856932153392331, 0.9638643067846607, 0.995575221238938, 0.784621872061747, 0.9967515574147565)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
616.000000	0.000500	0.000191	1.000000	0.000000	0.000000	0.000000	
617.000000	0.000500	0.000187	1.000000	0.000000	0.000000	0.000000	
618.000000	0.000500	0.000187	1.000000	0.000000	0.000000	0.000000	
619.000000	0.000500	0.000186	1.000000	0.000000	0.000000	0.000000	
620.000000	0.000500	0.000186	1.000000	0.377743	(0.8856932153392331, 0.9646017699115044, 0.995575221238938, 0.784621872061747, 0.9967545829137161)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
621.000000	0.000500	0.000185	1.000000	0.000000	0.000000	0.000000	
622.000000	0.000500	0.000187	1.000000	0.000000	0.000000	0.000000	
623.000000	0.000500	0.000186	1.000000	0.000000	0.000000	0.000000	
624.000000	0.000500	0.000184	1.000000	0.000000	0.000000	0.000000	
625.000000	0.000500	0.000189	1.000000	0.377493	(0.8856932153392331, 0.9653392330383481, 0.995575221238938, 0.784621872061747, 0.9967561761522872)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
626.000000	0.000500	0.000182	1.000000	0.000000	0.000000	0.000000	
627.000000	0.000500	0.000184	1.000000	0.000000	0.000000	0.000000	
628.000000	0.000500	0.000187	1.000000	0.000000	0.000000	0.000000	
629.000000	0.000500	0.000188	1.000000	0.000000	0.000000	0.000000	
630.000000	0.000500	0.000182	1.000000	0.377254	(0.8856932153392331, 0.9653392330383481, 0.995575221238938, 0.784621872061747, 0.9967553210389861)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
631.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
632.000000	0.000500	0.000184	1.000000	0.000000	0.000000	0.000000	
633.000000	0.000500	0.000182	1.000000	0.000000	0.000000	0.000000	
634.000000	0.000500	0.000183	1.000000	0.000000	0.000000	0.000000	
635.000000	0.000500	0.000187	1.000000	0.376874	(0.8856932153392331, 0.9653392330383481, 0.995575221238938, 0.784621872061747, 0.9967576427328939)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
636.000000	0.000500	0.000181	1.000000	0.000000	0.000000	0.000000	
637.000000	0.000500	0.000182	1.000000	0.000000	0.000000	0.000000	
638.000000	0.000500	0.000186	1.000000	0.000000	0.000000	0.000000	
639.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
640.000000	0.000500	0.000183	1.000000	0.376506	(0.8864306784660767, 0.9660766961651918, 0.995575221238938, 0.7852911061991565, 0.9967637900039721)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
641.000000	0.000500	0.000184	1.000000	0.000000	0.000000	0.000000	
642.000000	0.000500	0.000182	1.000000	0.000000	0.000000	0.000000	
643.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
644.000000	0.000500	0.000183	1.000000	0.000000	0.000000	0.000000	
645.000000	0.000500	0.000179	1.000000	0.376188	(0.8864306784660767, 0.9660766961651918, 0.995575221238938, 0.7852911061991565, 0.9967602612942373)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
646.000000	0.000500	0.000184	1.000000	0.000000	0.000000	0.000000	
647.000000	0.000500	0.000190	1.000000	0.000000	0.000000	0.000000	
648.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
649.000000	0.000500	0.000180	1.000000	0.000000	0.000000	0.000000	
650.000000	0.000500	0.000182	1.000000	0.375800	(0.8864306784660767, 0.9660766961651918, 0.995575221238938, 0.7852911061991565, 0.996762934890671)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
651.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
652.000000	0.000500	0.000178	1.000000	0.000000	0.000000	0.000000	
653.000000	0.000500	0.000188	1.000000	0.000000	0.000000	0.000000	
654.000000	0.000500	0.000183	1.000000	0.000000	0.000000	0.000000	
655.000000	0.000500	0.000182	1.000000	0.375465	(0.8864306784660767, 0.9660766961651918, 0.995575221238938, 0.7852911061991565, 0.996764049568752)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
656.000000	0.000500	0.000173	1.000000	0.000000	0.000000	0.000000	
657.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
658.000000	0.000500	0.000183	1.000000	0.000000	0.000000	0.000000	
659.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
660.000000	0.000500	0.000175	1.000000	0.375232	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7857022603547501, 0.9967654777374633)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
661.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
662.000000	0.000500	0.000179	1.000000	0.000000	0.000000	0.000000	
663.000000	0.000500	0.000176	1.000000	0.000000	0.000000	0.000000	
664.000000	0.000500	0.000175	1.000000	0.000000	0.000000	0.000000	
665.000000	0.000500	0.000178	1.000000	0.375075	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7857022603547501, 0.9967654777374633)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
666.000000	0.000500	0.000173	1.000000	0.000000	0.000000	0.000000	
667.000000	0.000500	0.000177	1.000000	0.000000	0.000000	0.000000	
668.000000	0.000500	0.000178	1.000000	0.000000	0.000000	0.000000	
669.000000	0.000500	0.000176	1.000000	0.000000	0.000000	0.000000	
670.000000	0.000500	0.000177	1.000000	0.374889	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7857022603547501, 0.9967654777374633)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
671.000000	0.000500	0.000180	1.000000	0.000000	0.000000	0.000000	
672.000000	0.000500	0.000176	1.000000	0.000000	0.000000	0.000000	
673.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
674.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
675.000000	0.000500	0.000176	1.000000	0.374555	(0.887905604719764, 0.9660766961651918, 0.995575221238938, 0.7867819582548996, 0.9967706941806893)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
676.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
677.000000	0.000500	0.000182	1.000000	0.000000	0.000000	0.000000	
678.000000	0.000500	0.000177	1.000000	0.000000	0.000000	0.000000	
679.000000	0.000500	0.000176	1.000000	0.000000	0.000000	0.000000	
680.000000	0.000500	0.000177	1.000000	0.374268	(0.887905604719764, 0.9660766961651918, 0.995575221238938, 0.7864287235266649, 0.9967749924751041)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
681.000000	0.000500	0.000173	1.000000	0.000000	0.000000	0.000000	
682.000000	0.000500	0.000175	1.000000	0.000000	0.000000	0.000000	
683.000000	0.000500	0.000176	1.000000	0.000000	0.000000	0.000000	
684.000000	0.000500	0.000177	1.000000	0.000000	0.000000	0.000000	
685.000000	0.000500	0.000170	1.000000	0.373930	(0.887905604719764, 0.9660766961651918, 0.995575221238938, 0.7864287235266649, 0.9967764590557109)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
686.000000	0.000500	0.000175	1.000000	0.000000	0.000000	0.000000	
687.000000	0.000500	0.000173	1.000000	0.000000	0.000000	0.000000	
688.000000	0.000500	0.000178	1.000000	0.000000	0.000000	0.000000	
689.000000	0.000500	0.000175	1.000000	0.000000	0.000000	0.000000	
690.000000	0.000500	0.000169	1.000000	0.373714	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7853490256265153, 0.9967786884118728)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
691.000000	0.000500	0.000173	1.000000	0.000000	0.000000	0.000000	
692.000000	0.000500	0.000171	1.000000	0.000000	0.000000	0.000000	
693.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
694.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
695.000000	0.000500	0.000171	1.000000	0.373503	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7853490256265153, 0.9967808594618692)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
696.000000	0.000500	0.000168	1.000000	0.000000	0.000000	0.000000	
697.000000	0.000500	0.000171	1.000000	0.000000	0.000000	0.000000	
698.000000	0.000500	0.000171	1.000000	0.000000	0.000000	0.000000	
699.000000	0.000500	0.000168	1.000000	0.000000	0.000000	0.000000	
700.000000	0.000500	0.000171	1.000000	0.373229	(0.887905604719764, 0.9660766961651918, 0.995575221238938, 0.7864287235266649, 0.9967791785375029)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
701.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
702.000000	0.000500	0.000166	1.000000	0.000000	0.000000	0.000000	
703.000000	0.000500	0.000169	1.000000	0.000000	0.000000	0.000000	
704.000000	0.000500	0.000181	1.000000	0.000000	0.000000	0.000000	
705.000000	0.000500	0.000171	1.000000	0.373225	(0.887905604719764, 0.9660766961651918, 0.995575221238938, 0.7864287235266649, 0.9967825225717458)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
706.000000	0.000500	0.000174	1.000000	0.000000	0.000000	0.000000	
707.000000	0.000500	0.000172	1.000000	0.000000	0.000000	0.000000	
708.000000	0.000500	0.000169	1.000000	0.000000	0.000000	0.000000	
709.000000	0.000500	0.000169	1.000000	0.000000	0.000000	0.000000	
710.000000	0.000500	0.000170	1.000000	0.373013	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7853490256265153, 0.9967802008778379)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
711.000000	0.000500	0.000164	1.000000	0.000000	0.000000	0.000000	
712.000000	0.000500	0.000172	1.000000	0.000000	0.000000	0.000000	
713.000000	0.000500	0.000169	1.000000	0.000000	0.000000	0.000000	
714.000000	0.000500	0.000173	1.000000	0.000000	0.000000	0.000000	
715.000000	0.000500	0.000167	1.000000	0.372785	(0.8871681415929203, 0.9660766961651918, 0.995575221238938, 0.7852672384281483, 0.9967846475158824)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
716.000000	0.000500	0.000166	1.000000	0.000000	0.000000	0.000000	
717.000000	0.000500	0.000167	1.000000	0.000000	0.000000	0.000000	
718.000000	0.000500	0.000165	1.000000	0.000000	0.000000	0.000000	
719.000000	0.000500	0.000170	1.000000	0.000000	0.000000	0.000000	
720.000000	0.000500	0.000166	1.000000	0.372432	(0.8893805309734514, 0.9660766961651918, 0.995575221238938, 0.7874006693703128, 0.9967830323847994)	(0.8852459016393442, 0.9836065573770492, 1.0, 0.8244791666666667, 0.9992143361581921)	
721.000000	0.000500	0.000165	1.000000	0.000000	0.000000	0.000000	
722.000000	0.000500	0.000166	1.000000	0.000000	0.000000	0.000000	
723.000000	0.000500	0.000169	1.000000	0.000000	0.000000	0.000000	
724.000000	0.000500	0.000169	1.000000	0.000000	0.000000	0.000000	
